image_name,psm,oem,confidence,text
WhatsApp Image 2025-12-08 at 18.40.07_f2da2d4e.jpg,11,1,26.93975903614458,"ee a Ni RL Hii Y | oi Sot § Bord — “ im Li sean nits u iy ee ey po rn a wh) (ied Teas Kat ori ar pool, ein 30 TELL. cree Ai ertire ras BEET. MTN BES — fhitaaitty if 3 ee ae aay “ad _ ius tu wel Hable "
WhatsApp Image 2025-12-08 at 18.40.07_f2da2d4e.jpg,13,1,74.0,=
WhatsApp Image 2025-12-08 at 18.40.08_74251169.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 18.40.08_74251169.jpg,6,1,23.16190476190476,"way) ew ar x Tales rb | re . Loins oe we RNS ES RBREES tok Recor sass p oc bichon settee sapien aera eget a power ee Ge ee cf ithe lees tf ¥ NT CES6.CE Bt oy iret Gatiee bon sae Stes SE cnt, yet keene"
WhatsApp Image 2025-12-08 at 18.40.08_74251169.jpg,11,1,24.522935779816514,"bere 9 EW EN x LO biED Fea nicer TROLS 1 iy I = ER By to rege ae oe nfs BT Her Bont eae Eorrte we: kat rea. ix My, a a TRIE, {may cs ee i fen ""8 oe Riad see Cae sole = GEN thy Reo eto se ee cea SRELAO"
WhatsApp Image 2025-12-08 at 18.40.08_74251169.jpg,13,1,43.0,=
WhatsApp Image 2025-12-08 at 18.40.08_abbc9bfd.jpg,3,1,44.875,bivae ier deg TSMR PR
WhatsApp Image 2025-12-08 at 18.40.08_abbc9bfd.jpg,6,1,20.105263157894736,"war Tew ar x Tale PPP reac ann we de eC Vs lane + fos tote a cars aa es sino, Mw et . iSong eal pene ores a on tebe centages CBisceteaticc pg ce teats ark adil i cae Forse Rcato Shem beer Foc ee Mm Ls"
WhatsApp Image 2025-12-08 at 18.40.08_abbc9bfd.jpg,11,1,25.974683544303797,"bere 9 ea Ee x rire! fare Stirs ete resins Bal a —. — =] vai Lie cle dela iu a vet iG tay ut Fat Ae Bods 65 m pea ee gu ere fie TLE tS: li AEST AL —_ Vs Ko sree abe Hike: nny asd y eB Sie a 1 ae a, a "
WhatsApp Image 2025-12-08 at 18.40.08_abbc9bfd.jpg,13,1,61.0,=
WhatsApp Image 2025-12-08 at 18.40.09_4dde8503.jpg,3,1,88.84615384615384,“7
WhatsApp Image 2025-12-08 at 18.40.09_4dde8503.jpg,6,1,15.56,"LZ Bega ria BGO ITH ORe th: CAMERAS AICTE RRO TRRT) cingranici cr Paccormcagty genic gos oa ier He eb On3y, 009 a fog iietians Pie re pracsireas Besant Toit Toit cog a gg a pest grocecy Dekvacy Rerori"
WhatsApp Image 2025-12-08 at 18.40.09_4dde8503.jpg,11,1,27.32941176470588,"wa, we aot ae & rire! Racor - mG Econ nt at BCMA bg) ‘at var ee OES: af 08 rvs Taiy Ste on BA = mt cy aT (eee: Fee EC sas Rts wt rat acai E ag Oe ied at Sat Zee EON TAA CH ad HEAT td Atlniedindsd wave"
WhatsApp Image 2025-12-08 at 18.40.09_4dde8503.jpg,13,1,88.0,=
WhatsApp Image 2025-12-08 at 18.40.09_9aa56423.jpg,3,1,73.21428571428571,3 3 RTM Tait RTM Tait
WhatsApp Image 2025-12-08 at 18.40.09_9aa56423.jpg,6,1,21.24390243902439,"i ke £44 a i : nO « : 14. 3 ee BoP ey Ewa 5 Se cena alt AT ‘ woe , ] bhtoy gee guerre sacar cay mena Ewa 5 Se cena alt AT ‘ woe , ] bhtoy"
WhatsApp Image 2025-12-08 at 18.40.09_9aa56423.jpg,11,1,26.22093023255814,ve ea Then fr ore ta i Band pre fra th CA oo at ce ak Mod fon eng aie t anew TA a Se ages Se Be Medes cy: HER) ny er oe perk ia A CRE ARTI Bua fet EL THAT hy ‘he aot UT EAE ae * ffs tH = I \gngaeny: c
WhatsApp Image 2025-12-08 at 18.40.09_9aa56423.jpg,13,1,0.0,;:
WhatsApp Image 2025-12-08 at 18.40.09_aa2c23ea.jpg,3,1,83.125,Maewliatacss
WhatsApp Image 2025-12-08 at 18.40.09_aa2c23ea.jpg,6,1,19.19672131147541,"war Tew ar x Tale recs sat now shout ” ca rere ee afar re at ta He a yy “ty 3 EEA LEY LIOTTA ER STR Kees paar y cnetfecal | Waist bp aces incon Se ad "" . ____. nag ames CE eH oe ra DEOL IOS Ha gee bec"
WhatsApp Image 2025-12-08 at 18.40.09_aa2c23ea.jpg,11,1,25.558139534883722,"bere 9 ea Ee x ie bigy fare Stirs RED: Bord nae wa ib ip UL ee us ra ha a) pom becca rie evra 2A Dau seicod Bite ry easy muy is etry sno8i4 Lie SELL, UNE x8 a sileeeatik mt, & aiebepocted wi uy 1? Mae"
WhatsApp Image 2025-12-08 at 18.40.09_aa2c23ea.jpg,13,1,53.0,«
WhatsApp Image 2025-12-08 at 18.40.10_66655e8c.jpg,3,1,85.16666666666667,ee
WhatsApp Image 2025-12-08 at 18.40.10_66655e8c.jpg,6,1,17.87272727272727,"nega a) Bates fiyhadiche Sam tnetvonr a Tat! hientoe siehine terest ees tee ae ae Sirdtuce eens oe : es ee : nn ve < arn ~ “, y NENA MESES re A) Saunas u uectige ak ie mae framing: Sortoa)) parecer ta"
WhatsApp Image 2025-12-08 at 18.40.10_66655e8c.jpg,11,1,27.33,"we aah = Eien a xe Le yaer 4 ak ee Racor - mG pons Naa ldd we cs Nec mPa ae Oe) Tes athe, te we ch % alone: poy rut ae oy foccorre oe ape Eve pat nate ucaumciuie we it c ) SST bg) be rar pp we"" x ae “"
WhatsApp Image 2025-12-08 at 18.40.10_66655e8c.jpg,13,1,0.0,<
WhatsApp Image 2025-12-08 at 18.40.10_f0bd2258.jpg,3,1,83.83333333333333,ga i
WhatsApp Image 2025-12-08 at 18.40.10_f0bd2258.jpg,6,1,22.2125,rg ir gf orgs aye ovaed ge vm pry tirenn ny En SEE TS ee ae = etonig eons te eer Rel ee panes Eye ra ines Decx eric THOOar eT ea Ogee Saye or ete : 5 ee nn ve < wh Pade eon a ot a ie rr 1 Ayr ed ig ee
WhatsApp Image 2025-12-08 at 18.40.10_f0bd2258.jpg,11,1,24.16,"we Eagc et xe Lee ners, ae ra ~ a Os on BORE akan ' Brae ha ect Tes. $e Sad ba Epecnotive ie SES TO aye Seu Barra ‘ae! Est BIG sare es mys Eon a vou ifs frei, Seeing Re ines i apes. pt ae \ et aan om "
WhatsApp Image 2025-12-08 at 18.40.10_f0bd2258.jpg,13,1,22.0,=
WhatsApp Image 2025-12-08 at 18.40.10_f672f6ec.jpg,3,1,57.625,er Eo segianeny fine
WhatsApp Image 2025-12-08 at 18.40.10_f672f6ec.jpg,6,1,21.896551724137932,con na or See ages SARS peeert rer se EAE rs ay Frescenty Sars eerie oer Elicia DL a HG ABS UE stacy PE oma ise] we p .
WhatsApp Image 2025-12-08 at 18.40.10_f672f6ec.jpg,11,1,30.435294117647057,a = 87 9 xe Le yaer akes yep Racor - mG pons sft Ne yo “eR ey a go) ete a Love Teta cach Fava ki Hts a sor feared REGIE pve: abe po eae faa a ae it oN esaae ca bs 2 wear Sal Bt try whic! sv! ee! m0 th
WhatsApp Image 2025-12-08 at 18.40.10_f672f6ec.jpg,13,1,34.0,-
WhatsApp Image 2025-12-08 at 18.40.11_d0d5505a.jpg,3,1,69.75,PETER Het ety Tinta
WhatsApp Image 2025-12-08 at 18.40.11_d0d5505a.jpg,6,1,18.367816091954023,"aa) ne sre Saye tes tod a corer cna eee Tiere Se ality ee i foe AAG SRE HO, ryehac Gamage ieee janet Secascr a he BO caps fous Lar anes Leos gammaey Qpodgere rag el nc Dera ere ance ecuoueg ey Saad he"
WhatsApp Image 2025-12-08 at 18.40.11_d0d5505a.jpg,11,1,23.835443037974684,"a kot et xe Le yaer VRS Racor - mG Fras gt at Moe at Nee ea sath, Migs Masel age jeeetsl art, Boo) 38 in Parent taet hae “ at aif ni brea FCN may hese As Cae tC Het sie ents ew jo [3 se ’ ee gs wat sc"
WhatsApp Image 2025-12-08 at 18.40.11_d0d5505a.jpg,13,1,85.0,=
WhatsApp Image 2025-12-08 at 18.40.11_d9a80a52.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 18.40.11_d9a80a52.jpg,6,1,14.022222222222222,"age CG aE eecaes, mot] ed shorts aD eee rola y — ae SGA Sry CieapRUTWOG. where corned tte eaeaen ne CEA re wer co ite {Concer rs see PRT SRM, Eepecandetios ES eerie tubes sess a Ce ee Bb Be cr aS ee ‘"
WhatsApp Image 2025-12-08 at 18.40.11_d9a80a52.jpg,11,1,26.705263157894738,"— my Le xe Le yaer ak ee yteptn Racor - mG iy R a ha! Anas ane (Vous a sa tates peeing co Be mosh ue meth 4 : fy a Piggies, Pea TT Sip SEUSS rss Salt py a ee : nae ms ows ef fotine = ee ay o hon ""4 Aa"
WhatsApp Image 2025-12-08 at 18.40.11_d9a80a52.jpg,13,1,86.0,=
WhatsApp Image 2025-12-08 at 18.40.12_9316e2c8.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 18.40.12_9316e2c8.jpg,6,1,17.653846153846153,we pea cartes Se RES fea eee OS ey ee Bedi PT tet aera y ; SE ete ota Ra se ee a “gusto a ~~
WhatsApp Image 2025-12-08 at 18.40.12_9316e2c8.jpg,11,1,28.5,"cornenentsh ~p— Nes oe an! re eS pT ae ea « Saar ee ar ee wy ce a area aa es “2 oY oe etn ARES Tee 2 oa ae Ay Seen ps ae RTE Ne ye ve ha ts ne B ots sg somes te io besrel nr ERS, pea Ake: EEE rast nr "
WhatsApp Image 2025-12-08 at 18.40.12_9316e2c8.jpg,13,1,96.0,=
WhatsApp Image 2025-12-08 at 18.40.12_9a76590b.jpg,3,1,69.625,"ERE, ences ARE AAl at"
WhatsApp Image 2025-12-08 at 18.40.12_9a76590b.jpg,6,1,30.666666666666668,"' : , . sr : ane Lp & . Nor, vad ‘ * a YY \ ~ ~~ a : x PSC Es Se” YORE GEL on oe Oe ae hassuiens rn : a ~~"
WhatsApp Image 2025-12-08 at 18.40.12_9a76590b.jpg,11,1,25.833333333333332,"of ~ & ‘@ toy yet S sind. DEAD ed, rad sie ws te Feet ieee ‘as my ’ A Hate hi oe Saeis ts o a ye eee an, CBnalt ae ra he ah oe ae Sark hae ate) Leis wong Teint cl. ria Pe eS Oe. ao. Reo coat) a ee Fs "
WhatsApp Image 2025-12-08 at 18.40.12_9a76590b.jpg,13,1,70.0,=
WhatsApp Image 2025-12-08 at 18.40.12_e7703400.jpg,3,1,50.0,"Rb KOA, ECOSDED ETE Ss"
WhatsApp Image 2025-12-08 at 18.40.12_e7703400.jpg,6,1,24.641025641025642,a : 5 a eer mee t Sad HEE SS $8 Ses i HE He see 7 eee ey = COE eere's5 ee Ets ge epome mee en resiarepy | acre a ee eT ero EE EE Te ~~
WhatsApp Image 2025-12-08 at 18.40.12_e7703400.jpg,11,1,25.91111111111111,"Be icornener ea a et 34 meee a me tg pay iiesie VND age a Sou 35 At A petra capieinag: ES aye Fase ae bust saad 4 uF ey x ce. ‘sy 9. Shy gay Se Sian Era td 2 3 & eto mh an att Be a, EIA AY aon a apy s"
WhatsApp Image 2025-12-08 at 18.40.12_e7703400.jpg,13,1,0.0,:
WhatsApp Image 2025-12-08 at 18.40.13_2263a1be.jpg,3,1,75.66666666666667,nT eh
WhatsApp Image 2025-12-08 at 18.40.13_2263a1be.jpg,6,1,22.571428571428573,"r : . wo” Sippel aE, ? +c pemariee apa ange : ¥ Nestea i meta F IE FM 8 ag a peti a’ . a us :  peeenrne r Pe es $$ Sse ~~."
WhatsApp Image 2025-12-08 at 18.40.13_2263a1be.jpg,11,1,29.37037037037037,"wee ee oe fp pe a a} ee vos 7 = tit - ~~ we eg it tag eee] Ne EG ae ete SE aE tas ref, ist ar at AF i sah oN Ste: Ceres ao a) = ay “a eo Se NS aA, 2 23 f f Be 3 Px ~ cea"
WhatsApp Image 2025-12-08 at 18.40.13_2263a1be.jpg,13,1,91.0,=
WhatsApp Image 2025-12-08 at 18.40.13_3dfcd042.jpg,3,1,65.375,~ es. ean
WhatsApp Image 2025-12-08 at 18.40.13_3dfcd042.jpg,6,1,22.9625,"a : 5 Bare = O, POO et eo en eg , Y Baeattearndtin LN fect i PO"" phe Sees - = 2594 sags yrsieg | Barer STAT agi Oe Fe Reo Oe cov a: oer are i ‘ as il TEREST EY £. o re ae is Se ~ ag & A n Es a ? FO ee"
WhatsApp Image 2025-12-08 at 18.40.13_3dfcd042.jpg,11,1,25.788732394366196,"Be Peay CSESET ES tt my Re et Racer bearsidtin Bee ey iad ne fay bene: cai ssp ae rate raat rag as Fee SESS, Mk EE 2: BE nurce Oe SOR! ED De aan Oe Nn ay - inl ie SSS ea Sern’ eee hegre ae ey Se eee T"
WhatsApp Image 2025-12-08 at 18.40.13_3dfcd042.jpg,13,1,91.0,=
WhatsApp Image 2025-12-08 at 18.40.13_5b973271.jpg,3,1,52.9375,wayne pes mu preene: Me SACs che nbn erie
WhatsApp Image 2025-12-08 at 18.40.13_5b973271.jpg,6,1,30.62162162162162,3 ’ a : n REEL date “ye re ge i ge reat 78 US ¢ lo Seneaes : a. na =. fen desir arg aed i ak AG ws an 7 fam to t ee -~
WhatsApp Image 2025-12-08 at 18.40.13_5b973271.jpg,11,1,23.329113924050635,"Be CAS in wade Ae f aa na woe eu on ts rede “s 4 By, Epes her Fk. - e airs Sega as Rr arece nyse. atic Cn a lig Rear aaertra,” Me [Eee egy eae ed o> oat a Mts ~ ead ote — = are urgent: Sortie ee EES n"
WhatsApp Image 2025-12-08 at 18.40.13_5b973271.jpg,13,1,66.0,3
WhatsApp Image 2025-12-08 at 18.40.14_01d83c32.jpg,3,1,49.583333333333336,"~+. a ee SBE dint SRS, US"
WhatsApp Image 2025-12-08 at 18.40.14_01d83c32.jpg,6,1,26.321428571428573,<< * a : . Creat Wet wt lidsnd “oy EL v Sei COTancoat eo Bik So . re te ESTRUS) ea fan aw ry ar BR ct Fay ‘ aera . Sineraiet] FE ree SITE » * ‘Zoe pag t . LaSt aa t a soo ise a a an ier ta = $$ -~
WhatsApp Image 2025-12-08 at 18.40.14_01d83c32.jpg,11,1,30.26153846153846,"fe = A Pag a 3 Spey epee, see fo t = = year LoS —— coat Bas ake oa = re ts “s ~ ae ts fy an Lee heh i oma § i r “et ee ecb paeg IS Tra re wee wet pes aNd ta, nee Seder a “ ve ote open yeteenay ov wy o"
WhatsApp Image 2025-12-08 at 18.40.14_01d83c32.jpg,13,1,86.0,=
WhatsApp Image 2025-12-08 at 18.40.14_6e73218f.jpg,3,1,55.625,> Bad ne wm Sabeds seg a a ‘
WhatsApp Image 2025-12-08 at 18.40.14_6e73218f.jpg,6,1,21.85185185185185,r 5 PR ie OTTER Ay © tee : Erato eae) ve SS _ pete Be has rey te Sy ~ 2 Emer ; ea SS ~~
WhatsApp Image 2025-12-08 at 18.40.14_6e73218f.jpg,11,1,27.719298245614034,"sR ECE RR ne) f Pag pac) Ae mS —s. PAN 5 ea ry Sa ~~ BA sy 5 onsen are racer Ne Ad, a chs wa eke mao atin prac anh AGO, a te ts “s ae teat cress = a ee ann Bade Ln” bona See: sey yg Soe SF NF ‘00 ms i"
WhatsApp Image 2025-12-08 at 18.40.14_6e73218f.jpg,13,1,22.0,r
WhatsApp Image 2025-12-08 at 18.40.14_b9e369cc.jpg,3,1,38.125,— earl dcit rwcar he CDE
WhatsApp Image 2025-12-08 at 18.40.14_b9e369cc.jpg,6,1,19.34285714285714,r : 5 ot EEE c pe sy me aA Tada a altead Sone y pe 3S ot SE) ¢ YS SIL eat. » URSELF es Ba ie ee a cS ES ee a ~~
WhatsApp Image 2025-12-08 at 18.40.14_b9e369cc.jpg,11,1,23.852941176470587,"sind. DEAD ed, rad sie oe iy T'S oa rornt yo Ama e SEL Ey. ss ane ioe ae nes ‘et my Es a Rene artes gata an) say us eS Sa a3 ae Be SANS: Mo} eal Pa ~ oe a pecriees a Sei bees dre ee BADE. Ronetveend, "
WhatsApp Image 2025-12-08 at 18.40.14_b9e369cc.jpg,13,1,38.0,3
WhatsApp Image 2025-12-08 at 18.40.15_4a0034ed.jpg,3,1,42.333333333333336,aiererer isl SOTTO : if Seo ey a bhai me shed cis
WhatsApp Image 2025-12-08 at 18.40.15_4a0034ed.jpg,6,1,26.775510204081634,"[| ioe s By. Fi 4 ( wy . hd F : 4 Pe eR te wt lidsnd Wy EL ats ey tad OUT gestion _¢ gett fee Noe eet te Sages POS ca gen seseeee nape yee . 1 “ete oe! Ua, if Pn oa) a re “ot"
WhatsApp Image 2025-12-08 at 18.40.15_4a0034ed.jpg,11,1,30.434782608695652,ECE RR sR f a pee = go Sf aa enh Ea AO fe re = = aon avd oie — oe we peer TESTA temas men et at AIRS So Shine Si wats was Aas a 28 x te yoo oo — dA pee a
WhatsApp Image 2025-12-08 at 18.40.15_4a0034ed.jpg,13,1,87.0,=
WhatsApp Image 2025-12-08 at 18.40.15_73da1f4a.jpg,3,1,95.0,
WhatsApp Image 2025-12-08 at 18.40.15_73da1f4a.jpg,6,1,23.0,"a : 5 “Ate Keo Toe RODE areas Sone oe ay) pxed Ene career tel eee : SEITE ter HL SOU ELEN AON OO ORE rial ve vite oe, Sige LS - Se ~~"
WhatsApp Image 2025-12-08 at 18.40.15_73da1f4a.jpg,11,1,28.041666666666668,"Be Rocca 4 = ee Py = ne Aa oe STEN ey ss “et pepe area eee Fea mete an An aa Sea Sa aad he a er, nee Sores ae, etheg 2 at SEE Saar sSreit im et Sake wee os oe ¥ aaa An ehite: Png “a a to oe fee a pew:"
WhatsApp Image 2025-12-08 at 18.40.15_73da1f4a.jpg,13,1,79.0,=
WhatsApp Image 2025-12-08 at 18.40.15_e8df921e.jpg,3,1,57.875,nn bo eh cari) wy
WhatsApp Image 2025-12-08 at 18.40.15_e8df921e.jpg,6,1,24.450704225352112,"‘ t . , wee oe \y y Cd ° = ° bay : a : ‘ PHS nS wt lidsnd “GL Wnt pen ge ee Ase Le me Beier wa te Fe em wayne , cece A BRET ER OE “eek S ee & sige RO REA gE eer, CE ARG A ae ‘Ba fee a anh ny 2h, a SPR"
WhatsApp Image 2025-12-08 at 18.40.15_e8df921e.jpg,11,1,27.064102564102566,wee \y a7 - a) sR ECE RR ne) f Pag pac) an 44 pe Beg ech ee ery a coed a te meee a ait Ee on Ema ad 7S Ap Shey lin! ranean bes nical Seat wg eat rer sk Wea é ea atts se te Seas ton Kaba tari pa nenate
WhatsApp Image 2025-12-08 at 18.40.15_e8df921e.jpg,13,1,92.0,=
WhatsApp Image 2025-12-08 at 18.40.16_4b04659e.jpg,3,1,43.27777777777778,: ete ye x o 7 a 0 . ‘ 1 : rt SBE dint
WhatsApp Image 2025-12-08 at 18.40.16_4b04659e.jpg,6,1,28.323529411764707,"Ly ; ten tae ie x e o 7 +. . ‘ . "" . : ’ wt lidsnd “GL LEAS ts Ueda Sy! fee PA My Fae ut Be ean $$ SSS ~"
WhatsApp Image 2025-12-08 at 18.40.16_4b04659e.jpg,11,1,20.41176470588235,", Lew + 2 ECE RR sR ck $s is NO Cs od ES poe Neve 3 Fy 35 es ieee ee Seal chad: et en Whelnets =y ~ A me A feat becaman te “ ~ oe ote ae F cp ry Fe a SOAS aaich chum — Y Sackact"
WhatsApp Image 2025-12-08 at 18.40.16_4b04659e.jpg,13,1,91.0,=
WhatsApp Image 2025-12-08 at 18.40.16_dbcfc946.jpg,3,1,62.111111111111114,"} , : Ronimnanitiy on a bahar Sher a"
WhatsApp Image 2025-12-08 at 18.40.16_dbcfc946.jpg,6,1,25.6875,ra 4 eo . oo. bind 1 3 . : . PR HE tae. wt lidsnd “GL op ENS: Sec AACE SECA | Ne geomet. Data Lesage: eeu OS BEN babe ee
WhatsApp Image 2025-12-08 at 18.40.16_dbcfc946.jpg,11,1,28.90909090909091,"yv Pd Pd » CEES) sR ¥ eyes Eve ai Saat a Maja x 2 fy Le an stag pope tig rd send hou a tame ee wristacti — i ef Shee tay fe ad ha ee wpe EEE, airs — ‘ BOD SOE aCe a ee oe ‘J Leg ta a we rs ta Te ae pe"
WhatsApp Image 2025-12-08 at 18.40.16_dbcfc946.jpg,13,1,0.0,_
WhatsApp Image 2025-12-08 at 18.40.16_ed628868.jpg,3,1,60.2,o iN wy ‘ at
WhatsApp Image 2025-12-08 at 18.40.16_ed628868.jpg,6,1,21.634146341463413,": it a ve! . oe ié ‘ “ : eo eo : vw ry \ a} . : xq REE dee Sy es 7 eet 4 de gine ey , Me fag 7 ¢ Esta 86 PRROY E F Se e TENG? RE Te, PERTI SSR SER ER REST BETES rage Gy TS. Be tat rox eae eee aoa ‘ ea"
WhatsApp Image 2025-12-08 at 18.40.16_ed628868.jpg,11,1,21.536363636363635,"It a . ~s a “ 7a corneas) f& =a i SS, va 7 ak te te Fete: ae ae - % we i, ob Dice eee ay = af he kits een Tx ie 3 te wie 28 rast ES pee Sane Res. ek Ke aN ie eg Po Poe ho ai Men oe Pak Letts Da RA oe "
WhatsApp Image 2025-12-08 at 18.40.16_ed628868.jpg,13,1,70.0,=
WhatsApp Image 2025-12-08 at 18.40.17_4f21a299.jpg,3,1,44.142857142857146,"‘ S Rte SOAR, ECOSDED TES ars t ve” DETREI"
WhatsApp Image 2025-12-08 at 18.40.17_4f21a299.jpg,6,1,24.714285714285715,1 ' cee ’ . ” 7 o \. N . . : q a if vines ste ery eieenpe ree ag ‘ ‘ Dems TTS ih gt = ann Ma Pad we (SOE — : & 4 : Pe eg ee Sy oe Et ey 4S i Nmary special Pine Se dla AAP Het LED ne We ie abag ES eee 
WhatsApp Image 2025-12-08 at 18.40.17_4f21a299.jpg,11,1,30.867469879518072,"fs ee tr - w ‘2 oat pomeine onary eae TE es vt DU Se, ad jes 34 ae et ws — 2c. = hee spe ma Lev imrapees _ rs De at oe sme TOKE: pe Mer 2 — Pe) = a cha os eo ens aa cares is were t ’ nat het, Lapa iru"
WhatsApp Image 2025-12-08 at 18.40.17_4f21a299.jpg,13,1,22.0,7
WhatsApp Image 2025-12-08 at 18.40.17_9e92b4da.jpg,3,1,72.125,\ Sra EEE.
WhatsApp Image 2025-12-08 at 18.40.17_9e92b4da.jpg,6,1,39.8,"eo yf o . a . ’ » ‘ .' a 7 : nN Ae a res oe FOTO Sone : fer aa wilt 2 ee IM, pe eee ~"
WhatsApp Image 2025-12-08 at 18.40.17_9e92b4da.jpg,11,1,23.835616438356166,"Le wee "" e . att Liked Ay pac) ere, ois CREE, arate ote in dn fax Pacha cree ye Re a “a we oR: erry ON Me wih ell side « fia coe aad is a PS ererion yaaa Tie, Je Ve we et Pas So eh faire SS is weed oe"
WhatsApp Image 2025-12-08 at 18.40.17_9e92b4da.jpg,13,1,89.0,=
WhatsApp Image 2025-12-08 at 18.40.17_b79e0bdc.jpg,3,1,55.75,e a
WhatsApp Image 2025-12-08 at 18.40.17_b79e0bdc.jpg,6,1,32.229166666666664,a - . * me eo Py ! = a + \ 5 ' a : a eed hdaind A fa “ee A we Grea nasa oe : PEE oo ay i oney pveg hae OO Ste a ¢ fo Beer erie geen open DVASNGEIAT SR ee -~
WhatsApp Image 2025-12-08 at 18.40.17_b79e0bdc.jpg,11,1,28.566265060240966,\° ro v 2 2 v »- Rocca ne 4 —— a fee mtd aba Ue Seer Ant poses mer! irre atage SEAR Ser as No ett trae Fernie ren a Wy wy Or Ft oo CS onl fa Shi mee See eh were? ts SE od od Bab te an We von smer Ee: 
WhatsApp Image 2025-12-08 at 18.40.17_b79e0bdc.jpg,13,1,60.0,2
WhatsApp Image 2025-12-08 at 18.40.18_335288db.jpg,3,1,41.7,"7 : N Rte SOAR, ECOSDED TES"
WhatsApp Image 2025-12-08 at 18.40.18_335288db.jpg,6,1,24.02127659574468,"' vow pot at t ae es "" wee . P) . nd - 8 ett aa : ’ So eR ON rae an ER Recto ~ . Se ' Sarat >) , , o Re gaspand ~ * CSA 4 eb ty, eae ” ——_— ~~"
WhatsApp Image 2025-12-08 at 18.40.18_335288db.jpg,11,1,27.62295081967213,"ae eo = 7 SESE TRS — yaa a cha o , ‘J Roe eAen + Nag ent cide ae sage ea “s tay Sao ae ntl i Cae is aA ts ne = ees re: atte Prater) ee ah ra oe ~ 3 sree? fae reas ee we Fs ay fea ERROR TAL ze ote 4 ts"
WhatsApp Image 2025-12-08 at 18.40.18_335288db.jpg,13,1,35.0,=
WhatsApp Image 2025-12-08 at 18.40.18_49b03dae.jpg,3,1,0,
WhatsApp Image 2025-12-08 at 18.40.18_49b03dae.jpg,6,1,29.095238095238095,x f cd @ - . . : ad . ’ P : x FOTO Sone Eran eho Renee Cc ae ney ys i ELOISE 2 Cosel pg pete ere eG + Mictoow *ARe ln abe oe a we ERs $y ~~
WhatsApp Image 2025-12-08 at 18.40.18_49b03dae.jpg,11,1,24.16923076923077,"- Rocca pac) oH et i “s oN $ Bey cae, oO Ra rarahte kon che = = aed Evy ae spare wd Se ieratents ees: en ET, +t gy a CS ies me Boe. oe. ater, ed ty, ELOY AR Oe ¥, aan a ont Ti Bd ay roy base an La wae"
WhatsApp Image 2025-12-08 at 18.40.18_49b03dae.jpg,13,1,52.0,:
WhatsApp Image 2025-12-08 at 18.40.18_a9296205.jpg,3,1,56.333333333333336,"a hod ’ TS SBE dint me + —— im fn, EERE"
WhatsApp Image 2025-12-08 at 18.40.18_a9296205.jpg,6,1,21.91176470588235,": it v ’ o o = < ” . a) 4 wt lidsnd “GL aed load m=, cM “2” ERE A RE aad cary wun wip wie wrainy, ree is ED rata a"
WhatsApp Image 2025-12-08 at 18.40.18_a9296205.jpg,11,1,24.091954022988507,"a it t- “a = ECE RR sR me “> Dae eas OMY, peo Py Gee's car roe ra . = ev Deed en ernrynee seubek A parrSae aR sore Lt ar _ ‘ae om Bis Te. rege tea, Ort tes oy et tek en Caan Sa USS os on serena: aed w"
WhatsApp Image 2025-12-08 at 18.40.18_a9296205.jpg,13,1,44.0,2
WhatsApp Image 2025-12-08 at 18.40.19_66730515.jpg,3,1,71.66666666666667,STE EEE OBE
WhatsApp Image 2025-12-08 at 18.40.19_66730515.jpg,6,1,27.6875,y ~AN! cay ¥ - oe Oo 4 4 ‘ pO : B RODE areas Sone Sonn) al Ee Aone (7) EAI i “ee ge eS Fg pec yen £ ET a Ree i ae SoA te Mie die Fad Pe) al 0 CREST : ep 5 -~
WhatsApp Image 2025-12-08 at 18.40.19_66730515.jpg,11,1,28.59493670886076,"I . 3 4 Rocca ne = 4 La wae ais aie Pee ed 2 pee: Wes wa. pes TS ane cal = = Aa oe neste mes srpey, eon meahcmnen od A Segara ey ta EATEN ge Oe — oS SEE 2 AK ASPEN Sas TES hed PURE uy, ‘eae Pe hye! ee"
WhatsApp Image 2025-12-08 at 18.40.19_66730515.jpg,13,1,0.0,:
WhatsApp Image 2025-12-08 at 18.40.19_aeeefebb.jpg,3,1,88.1,COTE.
WhatsApp Image 2025-12-08 at 18.40.19_aeeefebb.jpg,6,1,25.271186440677965,"MIDDLE CLASS MADER cas mca 03 pe? Be TR To. oe EEL dee wy es {Ue oers, : 5. a pope ane taming cae peacoat aaa (Fee warthns ue hit Sy Seay Togs, itl ie auskGka wou BEE aed Eooun. =.A7 Bl 3 ee ee ae a a"
WhatsApp Image 2025-12-08 at 18.40.19_aeeefebb.jpg,11,1,27.1,"evnas & - MCN. MIDDLE CLASS MADHL rae + a0 an) ed Enenenerite) f ra aes ter ante Se at yee ae. aa a ea ae 4% 03 ee pies we aor Lincs. unread prt Sai ¥: Wao Leaks wre rN st, em a oes : ot ato oe rns te"
WhatsApp Image 2025-12-08 at 18.40.19_aeeefebb.jpg,13,1,74.0,=
WhatsApp Image 2025-12-08 at 18.40.20_8584b407.jpg,3,1,47.54545454545455,noe GPa i ass: WHR A Oon
